filename,width,height,class,xmin,ymin,xmax,ymax
tkv_F_R_oly_2X_81.jpg,1024,1360,5,419,396,449,426
tkv_F_R_oly_2X_81.jpg,1024,1360,6,708,509,738,539
tkv_F_R_oly_2X_81.jpg,1024,1360,7,468,438,498,468
tkv_F_R_oly_2X_81.jpg,1024,1360,8,962,404,992,434
tkv_F_R_oly_2X_81.jpg,1024,1360,9,741,663,771,693
tkv_F_R_oly_2X_81.jpg,1024,1360,10,451,338,481,368
tkv_F_R_oly_2X_81.jpg,1024,1360,11,589,450,619,480
tkv_F_R_oly_2X_81.jpg,1024,1360,12,677,561,707,591
tkv_F_R_oly_2X_82.jpg,1024,1360,0,533,351,563,381
tkv_F_R_oly_2X_82.jpg,1024,1360,1,578,433,608,463
tkv_F_R_oly_2X_82.jpg,1024,1360,2,481,403,511,433
tkv_F_R_oly_2X_82.jpg,1024,1360,3,423,385,453,415
tkv_F_R_oly_2X_82.jpg,1024,1360,4,433,465,463,495
tkv_F_R_oly_2X_82.jpg,1024,1360,5,400,407,430,437
tkv_F_R_oly_2X_82.jpg,1024,1360,6,687,509,717,539
tkv_F_R_oly_2X_82.jpg,1024,1360,7,446,449,476,479
tkv_F_R_oly_2X_82.jpg,1024,1360,8,950,401,980,431
tkv_F_R_oly_2X_82.jpg,1024,1360,9,727,660,757,690
tkv_F_R_oly_2X_82.jpg,1024,1360,10,427,347,457,377
tkv_F_R_oly_2X_82.jpg,1024,1360,11,567,455,597,485
tkv_F_R_oly_2X_82.jpg,1024,1360,12,661,562,691,592
tkv_F_R_oly_2X_83.jpg,1024,1360,0,545,358,575,388
tkv_F_R_oly_2X_83.jpg,1024,1360,1,589,437,619,467
tkv_F_R_oly_2X_83.jpg,1024,1360,2,506,409,536,439
tkv_F_R_oly_2X_83.jpg,1024,1360,3,439,393,469,423
tkv_F_R_oly_2X_83.jpg,1024,1360,4,447,467,477,497
tkv_F_R_oly_2X_83.jpg,1024,1360,5,414,416,444,446
tkv_F_R_oly_2X_83.jpg,1024,1360,6,697,510,727,540
tkv_F_R_oly_2X_83.jpg,1024,1360,7,468,450,498,480
tkv_F_R_oly_2X_83.jpg,1024,1360,8,944,392,974,422
tkv_F_R_oly_2X_83.jpg,1024,1360,9,741,654,771,684
tkv_F_R_oly_2X_83.jpg,1024,1360,10,444,354,474,384
tkv_F_R_oly_2X_83.jpg,1024,1360,11,580,455,610,485
tkv_F_R_oly_2X_83.jpg,1024,1360,12,668,557,698,587
tkv_F_R_oly_2X_84.jpg,1024,1360,0,533,350,563,380
tkv_F_R_oly_2X_84.jpg,1024,1360,1,578,429,608,459
tkv_F_R_oly_2X_84.jpg,1024,1360,2,484,399,514,429
tkv_F_R_oly_2X_84.jpg,1024,1360,3,422,375,452,405
tkv_F_R_oly_2X_84.jpg,1024,1360,4,425,456,455,486
tkv_F_R_oly_2X_84.jpg,1024,1360,5,395,400,425,430
tkv_F_R_oly_2X_84.jpg,1024,1360,6,686,513,716,543
tkv_F_R_oly_2X_84.jpg,1024,1360,7,446,441,476,471
tkv_F_R_oly_2X_84.jpg,1024,1360,8,952,415,982,445
tkv_F_R_oly_2X_84.jpg,1024,1360,9,725,664,755,694
tkv_F_R_oly_2X_84.jpg,1024,1360,10,430,341,460,371
tkv_F_R_oly_2X_84.jpg,1024,1360,11,570,452,600,482
tkv_F_R_oly_2X_84.jpg,1024,1360,12,654,559,684,589
tkv_F_R_oly_2X_86.jpg,1024,1360,0,541,367,571,397
tkv_F_R_oly_2X_86.jpg,1024,1360,1,585,444,615,474
tkv_F_R_oly_2X_86.jpg,1024,1360,2,499,419,529,449
tkv_F_R_oly_2X_86.jpg,1024,1360,3,437,397,467,427
tkv_F_R_oly_2X_86.jpg,1024,1360,4,444,477,474,507
tkv_F_R_oly_2X_86.jpg,1024,1360,5,413,419,443,449
tkv_F_R_oly_2X_86.jpg,1024,1360,6,681,516,711,546
tkv_F_R_oly_2X_86.jpg,1024,1360,7,460,459,490,489
tkv_F_R_oly_2X_86.jpg,1024,1360,8,940,411,970,441
tkv_F_R_oly_2X_86.jpg,1024,1360,9,732,666,762,696
tkv_F_R_oly_2X_86.jpg,1024,1360,10,446,365,476,395
tkv_F_R_oly_2X_86.jpg,1024,1360,11,577,463,607,493
tkv_F_R_oly_2X_86.jpg,1024,1360,12,665,568,695,598
tkv_F_R_oly_2X_87.jpg,1024,1360,0,534,361,564,391
tkv_F_R_oly_2X_87.jpg,1024,1360,1,577,441,607,471
tkv_F_R_oly_2X_87.jpg,1024,1360,2,487,411,517,441
tkv_F_R_oly_2X_87.jpg,1024,1360,3,423,393,453,423
tkv_F_R_oly_2X_87.jpg,1024,1360,4,433,470,463,500
tkv_F_R_oly_2X_87.jpg,1024,1360,5,401,419,431,449
tkv_F_R_oly_2X_87.jpg,1024,1360,6,683,515,713,545
tkv_F_R_oly_2X_87.jpg,1024,1360,7,447,456,477,486
tkv_F_R_oly_2X_87.jpg,1024,1360,8,936,402,966,432
tkv_F_R_oly_2X_87.jpg,1024,1360,9,726,665,756,695
tkv_F_R_oly_2X_87.jpg,1024,1360,10,434,355,464,385
tkv_F_R_oly_2X_87.jpg,1024,1360,11,569,460,599,490
tkv_F_R_oly_2X_87.jpg,1024,1360,12,659,571,689,601
tkv_F_R_oly_2X_9.jpg,1024,1360,0,514,343,544,373
tkv_F_R_oly_2X_9.jpg,1024,1360,1,558,421,588,451
tkv_F_R_oly_2X_9.jpg,1024,1360,2,466,392,496,422
tkv_F_R_oly_2X_9.jpg,1024,1360,3,408,376,438,406
tkv_F_R_oly_2X_9.jpg,1024,1360,4,416,449,446,479
tkv_F_R_oly_2X_9.jpg,1024,1360,5,382,394,412,424
tkv_F_R_oly_2X_9.jpg,1024,1360,6,982,579,1012,609
tkv_F_R_oly_2X_9.jpg,1024,1360,7,664,497,694,527
tkv_F_R_oly_2X_9.jpg,1024,1360,8,432,435,462,465
tkv_F_R_oly_2X_9.jpg,1024,1360,9,912,387,942,417
tkv_F_R_oly_2X_9.jpg,1024,1360,10,703,649,733,679
tkv_F_R_oly_2X_9.jpg,1024,1360,11,413,340,443,370
tkv_F_R_oly_2X_9.jpg,1024,1360,12,545,440,575,470
tkv_F_R_oly_2X_9.jpg,1024,1360,13,633,548,663,578
tkv_F_R_oly_2X_91.jpg,1024,1360,0,541,353,571,383
tkv_F_R_oly_2X_91.jpg,1024,1360,1,584,434,614,464
tkv_F_R_oly_2X_91.jpg,1024,1360,2,479,406,509,436
tkv_F_R_oly_2X_91.jpg,1024,1360,3,428,387,458,417
tkv_F_R_oly_2X_91.jpg,1024,1360,4,433,463,463,493
tkv_F_R_oly_2X_91.jpg,1024,1360,5,406,406,436,436
tkv_F_R_oly_2X_91.jpg,1024,1360,6,685,516,715,546
tkv_F_R_oly_2X_91.jpg,1024,1360,7,450,446,480,476
tkv_F_R_oly_2X_91.jpg,1024,1360,8,957,413,987,443
tkv_F_R_oly_2X_91.jpg,1024,1360,9,728,669,758,699
tkv_F_R_oly_2X_91.jpg,1024,1360,10,434,349,464,379
tkv_F_R_oly_2X_91.jpg,1024,1360,11,571,457,601,487
tkv_F_R_oly_2X_91.jpg,1024,1360,12,657,564,687,594
tkv_F_R_oly_2X_92.jpg,1024,1360,0,544,363,574,393
tkv_F_R_oly_2X_92.jpg,1024,1360,1,588,445,618,475
tkv_F_R_oly_2X_92.jpg,1024,1360,2,497,416,527,446
tkv_F_R_oly_2X_92.jpg,1024,1360,3,438,393,468,423
tkv_F_R_oly_2X_92.jpg,1024,1360,4,443,471,473,501
tkv_F_R_oly_2X_92.jpg,1024,1360,5,412,418,442,448
tkv_F_R_oly_2X_92.jpg,1024,1360,6,695,520,725,550
tkv_F_R_oly_2X_92.jpg,1024,1360,7,463,454,493,484
tkv_F_R_oly_2X_92.jpg,1024,1360,8,949,410,979,440
tkv_F_R_oly_2X_92.jpg,1024,1360,9,743,672,773,702
tkv_F_R_oly_2X_92.jpg,1024,1360,10,445,359,475,389
tkv_F_R_oly_2X_92.jpg,1024,1360,11,579,462,609,492
tkv_F_R_oly_2X_92.jpg,1024,1360,12,671,573,701,603
tkv_F_R_oly_2X_93.jpg,1024,1360,0,555,357,585,387
tkv_F_R_oly_2X_93.jpg,1024,1360,1,593,433,623,463
tkv_F_R_oly_2X_93.jpg,1024,1360,2,514,404,544,434
tkv_F_R_oly_2X_93.jpg,1024,1360,3,455,386,485,416
tkv_F_R_oly_2X_93.jpg,1024,1360,4,461,457,491,487
tkv_F_R_oly_2X_93.jpg,1024,1360,5,434,408,464,438
tkv_F_R_oly_2X_93.jpg,1024,1360,6,996,573,1023,603
tkv_F_R_oly_2X_93.jpg,1024,1360,7,687,502,717,532
tkv_F_R_oly_2X_93.jpg,1024,1360,8,476,441,506,471
tkv_F_R_oly_2X_93.jpg,1024,1360,9,925,392,955,422
tkv_F_R_oly_2X_93.jpg,1024,1360,10,732,644,762,674
tkv_F_R_oly_2X_93.jpg,1024,1360,11,459,351,489,381
tkv_F_R_oly_2X_93.jpg,1024,1360,12,584,450,614,480
tkv_F_R_oly_2X_93.jpg,1024,1360,13,663,543,693,573
tkv_F_R_oly_2X_94.jpg,1024,1360,0,532,347,562,377
tkv_F_R_oly_2X_94.jpg,1024,1360,1,577,427,607,457
tkv_F_R_oly_2X_94.jpg,1024,1360,2,486,400,516,430
tkv_F_R_oly_2X_94.jpg,1024,1360,3,426,381,456,411
tkv_F_R_oly_2X_94.jpg,1024,1360,4,434,457,464,487
tkv_F_R_oly_2X_94.jpg,1024,1360,5,399,402,429,432
tkv_F_R_oly_2X_94.jpg,1024,1360,6,993,575,1023,605
tkv_F_R_oly_2X_94.jpg,1024,1360,7,681,498,711,528
tkv_F_R_oly_2X_94.jpg,1024,1360,8,450,441,480,471
tkv_F_R_oly_2X_94.jpg,1024,1360,9,925,392,955,422
tkv_F_R_oly_2X_94.jpg,1024,1360,10,726,642,756,672
tkv_F_R_oly_2X_94.jpg,1024,1360,11,429,344,459,374
tkv_F_R_oly_2X_94.jpg,1024,1360,12,568,445,598,475
tkv_F_R_oly_2X_94.jpg,1024,1360,13,657,550,687,580
tkv_F_R_oly_2X_97.jpg,1024,1360,0,567,336,597,366
tkv_F_R_oly_2X_97.jpg,1024,1360,1,599,420,629,450
tkv_F_R_oly_2X_97.jpg,1024,1360,2,518,379,548,409
tkv_F_R_oly_2X_97.jpg,1024,1360,3,460,352,490,382
tkv_F_R_oly_2X_97.jpg,1024,1360,4,459,428,489,458
tkv_F_R_oly_2X_97.jpg,1024,1360,5,434,371,464,401
tkv_F_R_oly_2X_97.jpg,1024,1360,6,970,618,1000,648
tkv_F_R_oly_2X_97.jpg,1024,1360,7,687,506,717,536
tkv_F_R_oly_2X_97.jpg,1024,1360,8,473,412,503,442
tkv_F_R_oly_2X_97.jpg,1024,1360,9,923,427,953,457
tkv_F_R_oly_2X_97.jpg,1024,1360,10,710,651,740,681
tkv_F_R_oly_2X_97.jpg,1024,1360,11,474,319,504,349
tkv_F_R_oly_2X_97.jpg,1024,1360,12,587,439,617,469
tkv_F_R_oly_2X_97.jpg,1024,1360,13,654,550,684,580
tkv_F_R_oly_2X_98.jpg,1024,1360,0,541,344,571,374
tkv_F_R_oly_2X_98.jpg,1024,1360,1,583,423,613,453
tkv_F_R_oly_2X_98.jpg,1024,1360,2,498,394,528,424
tkv_F_R_oly_2X_98.jpg,1024,1360,3,438,372,468,402
tkv_F_R_oly_2X_98.jpg,1024,1360,4,442,450,472,480
tkv_F_R_oly_2X_98.jpg,1024,1360,5,415,391,445,421
tkv_F_R_oly_2X_98.jpg,1024,1360,6,999,580,1023,610
tkv_F_R_oly_2X_98.jpg,1024,1360,7,683,498,713,528
tkv_F_R_oly_2X_98.jpg,1024,1360,8,458,433,488,463
tkv_F_R_oly_2X_98.jpg,1024,1360,9,932,394,962,424
tkv_F_R_oly_2X_98.jpg,1024,1360,10,719,643,749,673
tkv_F_R_oly_2X_98.jpg,1024,1360,11,447,336,477,366
tkv_F_R_oly_2X_98.jpg,1024,1360,12,575,442,605,472
tkv_F_R_oly_2X_98.jpg,1024,1360,13,655,547,685,577
tkv_F_R_oly_2X_99.jpg,1024,1360,0,553,346,583,376
tkv_F_R_oly_2X_99.jpg,1024,1360,1,598,428,628,458
tkv_F_R_oly_2X_99.jpg,1024,1360,2,508,399,538,429
tkv_F_R_oly_2X_99.jpg,1024,1360,3,449,378,479,408
tkv_F_R_oly_2X_99.jpg,1024,1360,4,455,458,485,488
tkv_F_R_oly_2X_99.jpg,1024,1360,5,427,402,457,432
tkv_F_R_oly_2X_99.jpg,1024,1360,6,702,503,732,533
tkv_F_R_oly_2X_99.jpg,1024,1360,7,473,438,503,468
tkv_F_R_oly_2X_99.jpg,1024,1360,8,947,401,977,431
tkv_F_R_oly_2X_99.jpg,1024,1360,9,743,646,773,676
tkv_F_R_oly_2X_99.jpg,1024,1360,10,453,341,483,371
tkv_F_R_oly_2X_99.jpg,1024,1360,11,587,448,617,478
tkv_F_R_oly_2X_99.jpg,1024,1360,12,675,552,705,582
tkv_M_R_oly_2X_1.jpg,1024,1360,0,528,348,558,378
tkv_M_R_oly_2X_1.jpg,1024,1360,1,559,420,589,450
tkv_M_R_oly_2X_1.jpg,1024,1360,2,491,398,521,428
tkv_M_R_oly_2X_1.jpg,1024,1360,3,432,378,462,408
tkv_M_R_oly_2X_1.jpg,1024,1360,4,435,448,465,478
tkv_M_R_oly_2X_1.jpg,1024,1360,5,410,394,440,424
tkv_M_R_oly_2X_1.jpg,1024,1360,6,967,512,997,542
tkv_M_R_oly_2X_1.jpg,1024,1360,7,937,568,967,598
tkv_M_R_oly_2X_1.jpg,1024,1360,8,653,494,683,524
tkv_M_R_oly_2X_1.jpg,1024,1360,9,453,433,483,463
tkv_M_R_oly_2X_1.jpg,1024,1360,10,876,392,906,422
tkv_M_R_oly_2X_1.jpg,1024,1360,11,689,628,719,658
tkv_M_R_oly_2X_1.jpg,1024,1360,12,437,345,467,375
tkv_M_R_oly_2X_1.jpg,1024,1360,13,552,441,582,471
tkv_M_R_oly_2X_1.jpg,1024,1360,14,628,535,658,565
tkv_M_R_oly_2X_10.jpg,1024,1360,0,543,361,573,391
tkv_M_R_oly_2X_10.jpg,1024,1360,1,575,432,605,462
tkv_M_R_oly_2X_10.jpg,1024,1360,2,498,406,528,436
tkv_M_R_oly_2X_10.jpg,1024,1360,3,446,389,476,419
tkv_M_R_oly_2X_10.jpg,1024,1360,4,459,459,489,489
tkv_M_R_oly_2X_10.jpg,1024,1360,5,428,412,458,442
tkv_M_R_oly_2X_10.jpg,1024,1360,6,974,516,1004,546
tkv_M_R_oly_2X_10.jpg,1024,1360,7,940,571,970,601
tkv_M_R_oly_2X_10.jpg,1024,1360,8,670,495,700,525
tkv_M_R_oly_2X_10.jpg,1024,1360,9,473,442,503,472
tkv_M_R_oly_2X_10.jpg,1024,1360,10,879,399,909,429
tkv_M_R_oly_2X_10.jpg,1024,1360,11,704,625,734,655
tkv_M_R_oly_2X_10.jpg,1024,1360,12,456,360,486,390
tkv_M_R_oly_2X_10.jpg,1024,1360,13,568,447,598,477
tkv_M_R_oly_2X_10.jpg,1024,1360,14,647,537,677,567
tkv_M_R_oly_2X_100.jpg,1024,1360,0,537,357,567,387
tkv_M_R_oly_2X_100.jpg,1024,1360,1,573,421,603,451
tkv_M_R_oly_2X_100.jpg,1024,1360,2,496,397,526,427
tkv_M_R_oly_2X_100.jpg,1024,1360,3,442,380,472,410
tkv_M_R_oly_2X_100.jpg,1024,1360,4,449,450,479,480
tkv_M_R_oly_2X_100.jpg,1024,1360,5,425,399,455,429
tkv_M_R_oly_2X_100.jpg,1024,1360,6,968,499,998,529
tkv_M_R_oly_2X_100.jpg,1024,1360,7,937,557,967,587
tkv_M_R_oly_2X_100.jpg,1024,1360,8,661,485,691,515
tkv_M_R_oly_2X_100.jpg,1024,1360,9,466,434,496,464
tkv_M_R_oly_2X_100.jpg,1024,1360,10,878,386,908,416
tkv_M_R_oly_2X_100.jpg,1024,1360,11,700,620,730,650
tkv_M_R_oly_2X_100.jpg,1024,1360,12,452,350,482,380
tkv_M_R_oly_2X_100.jpg,1024,1360,13,563,440,593,470
tkv_M_R_oly_2X_100.jpg,1024,1360,14,634,525,664,555
tkv_M_R_oly_2X_11.jpg,1024,1360,0,531,360,561,390
tkv_M_R_oly_2X_11.jpg,1024,1360,1,557,429,587,459
tkv_M_R_oly_2X_11.jpg,1024,1360,2,488,403,518,433
tkv_M_R_oly_2X_11.jpg,1024,1360,3,438,383,468,413
tkv_M_R_oly_2X_11.jpg,1024,1360,4,434,452,464,482
tkv_M_R_oly_2X_11.jpg,1024,1360,5,414,404,444,434
tkv_M_R_oly_2X_11.jpg,1024,1360,6,945,519,975,549
tkv_M_R_oly_2X_11.jpg,1024,1360,7,908,579,938,609
tkv_M_R_oly_2X_11.jpg,1024,1360,8,637,496,667,526
tkv_M_R_oly_2X_11.jpg,1024,1360,9,454,437,484,467
tkv_M_R_oly_2X_11.jpg,1024,1360,10,854,397,884,427
tkv_M_R_oly_2X_11.jpg,1024,1360,11,669,632,699,662
tkv_M_R_oly_2X_11.jpg,1024,1360,12,444,355,474,385
tkv_M_R_oly_2X_11.jpg,1024,1360,13,548,443,578,473
tkv_M_R_oly_2X_11.jpg,1024,1360,14,612,538,642,568
tkv_M_R_oly_2X_119.jpg,1024,1360,0,531,376,561,406
tkv_M_R_oly_2X_119.jpg,1024,1360,1,566,449,596,479
tkv_M_R_oly_2X_119.jpg,1024,1360,2,491,423,521,453
tkv_M_R_oly_2X_119.jpg,1024,1360,3,432,406,462,436
tkv_M_R_oly_2X_119.jpg,1024,1360,4,438,478,468,508
tkv_M_R_oly_2X_119.jpg,1024,1360,5,415,427,445,457
tkv_M_R_oly_2X_119.jpg,1024,1360,6,981,538,1011,568
tkv_M_R_oly_2X_119.jpg,1024,1360,7,947,598,977,628
tkv_M_R_oly_2X_119.jpg,1024,1360,8,657,517,687,547
tkv_M_R_oly_2X_119.jpg,1024,1360,9,455,461,485,491
tkv_M_R_oly_2X_119.jpg,1024,1360,10,885,416,915,446
tkv_M_R_oly_2X_119.jpg,1024,1360,11,697,654,727,684
tkv_M_R_oly_2X_119.jpg,1024,1360,12,439,373,469,403
tkv_M_R_oly_2X_119.jpg,1024,1360,13,558,466,588,496
tkv_M_R_oly_2X_119.jpg,1024,1360,14,637,562,667,592
tkv_M_R_oly_2X_12.jpg,1024,1360,0,531,358,561,388
tkv_M_R_oly_2X_12.jpg,1024,1360,1,565,427,595,457
tkv_M_R_oly_2X_12.jpg,1024,1360,2,493,405,523,435
tkv_M_R_oly_2X_12.jpg,1024,1360,3,435,387,465,417
tkv_M_R_oly_2X_12.jpg,1024,1360,4,445,455,475,485
tkv_M_R_oly_2X_12.jpg,1024,1360,5,418,410,448,440
tkv_M_R_oly_2X_12.jpg,1024,1360,6,973,502,1003,532
tkv_M_R_oly_2X_12.jpg,1024,1360,7,944,565,974,595
tkv_M_R_oly_2X_12.jpg,1024,1360,8,657,495,687,525
tkv_M_R_oly_2X_12.jpg,1024,1360,9,459,441,489,471
tkv_M_R_oly_2X_12.jpg,1024,1360,10,881,392,911,422
tkv_M_R_oly_2X_12.jpg,1024,1360,11,701,630,731,660
tkv_M_R_oly_2X_12.jpg,1024,1360,12,443,360,473,390
tkv_M_R_oly_2X_12.jpg,1024,1360,13,556,446,586,476
tkv_M_R_oly_2X_12.jpg,1024,1360,14,634,535,664,565
tkv_M_R_oly_2X_120.jpg,1024,1360,0,522,372,552,402
tkv_M_R_oly_2X_120.jpg,1024,1360,1,554,443,584,473
tkv_M_R_oly_2X_120.jpg,1024,1360,2,483,419,513,449
tkv_M_R_oly_2X_120.jpg,1024,1360,3,432,403,462,433
tkv_M_R_oly_2X_120.jpg,1024,1360,4,437,475,467,505
tkv_M_R_oly_2X_120.jpg,1024,1360,5,412,425,442,455
tkv_M_R_oly_2X_120.jpg,1024,1360,6,956,521,986,551
tkv_M_R_oly_2X_120.jpg,1024,1360,7,923,579,953,609
tkv_M_R_oly_2X_120.jpg,1024,1360,8,648,509,678,539
tkv_M_R_oly_2X_120.jpg,1024,1360,9,451,455,481,485
tkv_M_R_oly_2X_120.jpg,1024,1360,10,862,406,892,436
tkv_M_R_oly_2X_120.jpg,1024,1360,11,684,636,714,666
tkv_M_R_oly_2X_120.jpg,1024,1360,12,436,375,466,405
tkv_M_R_oly_2X_120.jpg,1024,1360,13,548,462,578,492
tkv_M_R_oly_2X_120.jpg,1024,1360,14,623,550,653,580
tkv_M_R_oly_2X_121.jpg,1024,1360,0,535,360,565,390
tkv_M_R_oly_2X_121.jpg,1024,1360,1,567,432,597,462
tkv_M_R_oly_2X_121.jpg,1024,1360,2,487,406,517,436
tkv_M_R_oly_2X_121.jpg,1024,1360,3,436,386,466,416
tkv_M_R_oly_2X_121.jpg,1024,1360,4,443,459,473,489
tkv_M_R_oly_2X_121.jpg,1024,1360,5,421,407,451,437
tkv_M_R_oly_2X_121.jpg,1024,1360,6,973,511,1003,541
tkv_M_R_oly_2X_121.jpg,1024,1360,7,943,571,973,601
tkv_M_R_oly_2X_121.jpg,1024,1360,8,660,498,690,528
tkv_M_R_oly_2X_121.jpg,1024,1360,9,458,442,488,472
tkv_M_R_oly_2X_121.jpg,1024,1360,10,883,397,913,427
tkv_M_R_oly_2X_121.jpg,1024,1360,11,699,631,729,661
tkv_M_R_oly_2X_121.jpg,1024,1360,12,441,358,471,388
tkv_M_R_oly_2X_121.jpg,1024,1360,13,558,450,588,480
tkv_M_R_oly_2X_121.jpg,1024,1360,14,637,540,667,570
tkv_M_R_oly_2X_122.jpg,1024,1360,0,512,355,542,385
tkv_M_R_oly_2X_122.jpg,1024,1360,1,553,428,583,458
tkv_M_R_oly_2X_122.jpg,1024,1360,2,473,403,503,433
tkv_M_R_oly_2X_122.jpg,1024,1360,3,422,385,452,415
tkv_M_R_oly_2X_122.jpg,1024,1360,4,423,456,453,486
tkv_M_R_oly_2X_122.jpg,1024,1360,5,398,407,428,437
tkv_M_R_oly_2X_122.jpg,1024,1360,6,958,510,988,540
tkv_M_R_oly_2X_122.jpg,1024,1360,7,925,572,955,602
tkv_M_R_oly_2X_122.jpg,1024,1360,8,643,496,673,526
tkv_M_R_oly_2X_122.jpg,1024,1360,9,442,440,472,470
tkv_M_R_oly_2X_122.jpg,1024,1360,10,870,393,900,423
tkv_M_R_oly_2X_122.jpg,1024,1360,11,678,633,708,663
tkv_M_R_oly_2X_122.jpg,1024,1360,12,426,355,456,385
tkv_M_R_oly_2X_122.jpg,1024,1360,13,546,447,576,477
tkv_M_R_oly_2X_122.jpg,1024,1360,14,621,543,651,573
tkv_M_R_oly_2X_123.jpg,1024,1360,0,536,365,566,395
tkv_M_R_oly_2X_123.jpg,1024,1360,1,569,439,599,469
tkv_M_R_oly_2X_123.jpg,1024,1360,2,491,412,521,442
tkv_M_R_oly_2X_123.jpg,1024,1360,3,435,390,465,420
tkv_M_R_oly_2X_123.jpg,1024,1360,4,445,465,475,495
tkv_M_R_oly_2X_123.jpg,1024,1360,5,418,413,448,443
tkv_M_R_oly_2X_123.jpg,1024,1360,6,979,524,1009,554
tkv_M_R_oly_2X_123.jpg,1024,1360,7,949,583,979,613
tkv_M_R_oly_2X_123.jpg,1024,1360,8,667,507,697,537
tkv_M_R_oly_2X_123.jpg,1024,1360,9,461,450,491,480
tkv_M_R_oly_2X_123.jpg,1024,1360,10,886,405,916,435
tkv_M_R_oly_2X_123.jpg,1024,1360,11,693,642,723,672
tkv_M_R_oly_2X_123.jpg,1024,1360,12,442,362,472,392
tkv_M_R_oly_2X_123.jpg,1024,1360,13,562,458,592,488
tkv_M_R_oly_2X_123.jpg,1024,1360,14,635,549,665,579
tkv_M_R_oly_2X_125.jpg,1024,1360,0,527,360,557,390
tkv_M_R_oly_2X_125.jpg,1024,1360,1,564,430,594,460
tkv_M_R_oly_2X_125.jpg,1024,1360,2,492,406,522,436
tkv_M_R_oly_2X_125.jpg,1024,1360,3,434,385,464,415
tkv_M_R_oly_2X_125.jpg,1024,1360,4,442,458,472,488
tkv_M_R_oly_2X_125.jpg,1024,1360,5,419,408,449,438
tkv_M_R_oly_2X_125.jpg,1024,1360,6,964,513,994,543
tkv_M_R_oly_2X_125.jpg,1024,1360,7,933,573,963,603
tkv_M_R_oly_2X_125.jpg,1024,1360,8,651,495,681,525
tkv_M_R_oly_2X_125.jpg,1024,1360,9,458,441,488,471
tkv_M_R_oly_2X_125.jpg,1024,1360,10,874,399,904,429
tkv_M_R_oly_2X_125.jpg,1024,1360,11,691,629,721,659
tkv_M_R_oly_2X_125.jpg,1024,1360,12,441,358,471,388
tkv_M_R_oly_2X_125.jpg,1024,1360,13,555,447,585,477
tkv_M_R_oly_2X_125.jpg,1024,1360,14,630,539,660,569
tkv_M_R_oly_2X_126.jpg,1024,1360,0,540,347,570,377
tkv_M_R_oly_2X_126.jpg,1024,1360,1,582,417,612,447
tkv_M_R_oly_2X_126.jpg,1024,1360,2,503,392,533,422
tkv_M_R_oly_2X_126.jpg,1024,1360,3,443,375,473,405
tkv_M_R_oly_2X_126.jpg,1024,1360,4,455,448,485,478
tkv_M_R_oly_2X_126.jpg,1024,1360,5,433,397,463,427
tkv_M_R_oly_2X_126.jpg,1024,1360,6,990,496,1020,526
tkv_M_R_oly_2X_126.jpg,1024,1360,7,961,557,991,587
tkv_M_R_oly_2X_126.jpg,1024,1360,8,676,484,706,514
tkv_M_R_oly_2X_126.jpg,1024,1360,9,472,430,502,460
tkv_M_R_oly_2X_126.jpg,1024,1360,10,897,385,927,415
tkv_M_R_oly_2X_126.jpg,1024,1360,11,705,617,735,647
tkv_M_R_oly_2X_126.jpg,1024,1360,12,453,349,483,379
tkv_M_R_oly_2X_126.jpg,1024,1360,13,572,435,602,465
tkv_M_R_oly_2X_126.jpg,1024,1360,14,651,526,681,556
tkv_M_R_oly_2X_127.jpg,1024,1360,0,544,358,574,388
tkv_M_R_oly_2X_127.jpg,1024,1360,1,576,430,606,460
tkv_M_R_oly_2X_127.jpg,1024,1360,2,504,403,534,433
tkv_M_R_oly_2X_127.jpg,1024,1360,3,452,384,482,414
tkv_M_R_oly_2X_127.jpg,1024,1360,4,456,452,486,482
tkv_M_R_oly_2X_127.jpg,1024,1360,5,430,403,460,433
tkv_M_R_oly_2X_127.jpg,1024,1360,6,957,518,987,548
tkv_M_R_oly_2X_127.jpg,1024,1360,7,928,575,958,605
tkv_M_R_oly_2X_127.jpg,1024,1360,8,660,498,690,528
tkv_M_R_oly_2X_127.jpg,1024,1360,9,472,437,502,467
tkv_M_R_oly_2X_127.jpg,1024,1360,10,877,405,907,435
tkv_M_R_oly_2X_127.jpg,1024,1360,11,693,626,723,656
tkv_M_R_oly_2X_127.jpg,1024,1360,12,459,353,489,383
tkv_M_R_oly_2X_127.jpg,1024,1360,13,568,445,598,475
tkv_M_R_oly_2X_127.jpg,1024,1360,14,642,537,672,567
tkv_M_R_oly_2X_128.jpg,1024,1360,0,542,349,572,379
tkv_M_R_oly_2X_128.jpg,1024,1360,1,577,424,607,454
tkv_M_R_oly_2X_128.jpg,1024,1360,2,502,396,532,426
tkv_M_R_oly_2X_128.jpg,1024,1360,3,443,374,473,404
tkv_M_R_oly_2X_128.jpg,1024,1360,4,453,449,483,479
tkv_M_R_oly_2X_128.jpg,1024,1360,5,424,397,454,427
tkv_M_R_oly_2X_128.jpg,1024,1360,6,983,517,1013,547
tkv_M_R_oly_2X_128.jpg,1024,1360,7,948,576,978,606
tkv_M_R_oly_2X_128.jpg,1024,1360,8,668,494,698,524
tkv_M_R_oly_2X_128.jpg,1024,1360,9,463,433,493,463
